review,sentiment_label
Incredible Phone at a Decent Price.READ MORE,positive
Good phoneREAD MORE,positive
Very nice product love you too FlipkartREAD MORE,positive
AwesomeREAD MORE,positive
Very good mobile phoneREAD MORE,positive
Good itemREAD MORE,positive
Heating during chargingREAD MORE,negative
Good product 👌READ MORE,positive
Good productREAD MORE,positive
BestREAD MORE,positive
GoodREAD MORE,positive
GoodREAD MORE,positive
Samsun lowest price modelREAD MORE,positive
PoorREAD MORE,negative
very good productREAD MORE,positive
NiceREAD MORE,positive
NiceREAD MORE,positive
AwesomeREAD MORE,positive
Budget phoneREAD MORE,negative
Good phone under budgetREAD MORE,positive
Don't buy itREAD MORE,negative
Network issue 😭😭READ MORE,positive
I am very happyREAD MORE,positive
Not goodREAD MORE,negative
It is warming after usingREAD MORE,positive
"In this price,  it's a best buy...READ MORE",positive
goodREAD MORE,positive
Sorry bad🤮🤮🤮🤮READ MORE,negative
OkREAD MORE,positive
Good per price.Not badREAD MORE,positive
Superb...READ MORE,positive
Good productREAD MORE,positive
GoodREAD MORE,positive
SuperREAD MORE,positive
Too much take time to chargeREAD MORE,negative
Very good mobile.READ MORE,positive
GoodREAD MORE,positive
NiceREAD MORE,positive
This product always so nice because it's a brand but for me not satisfiedREAD MORE,positive
Excellent camera performance😍😎READ MORE,positive
Best in budget😍READ MORE,positive
Super amazing product ❤️READ MORE,positive
Bad quality west of moneyREAD MORE,negative
To poor and Don't  purchase  this product  hate this productREAD MORE,negative
Very good mobile in 10k budget.READ MORE,positive
Good Samsung galaxy M04 in low price.READ MORE,positive
GoodREAD MORE,positive
Best in the market!..😍READ MORE,positive
Nice product.READ MORE,positive
GreatREAD MORE,positive
Noi quality  and low voice and started sam time lateREAD MORE,negative
"Expected better mobile from Samsung,  battery is 5000 but it uselessREAD MORE",negative
Product is the bestREAD MORE,positive
Camera not working  ok. Internal memory is only 35 GbREAD MORE,negative
GoodREAD MORE,positive
GoodREAD MORE,positive
Worst mobile i wouldn't recommend anyone.READ MORE,negative
very good mobileREAD MORE,positive
Very goodREAD MORE,positive
Good mobileREAD MORE,positive
GoodREAD MORE,positive
Good phone😊READ MORE,positive
very nice phone about this ecomical rangeREAD MORE,positive
GudREAD MORE,positive
Best mobile under 10kREAD MORE,positive
Best purchase of 2023.READ MORE,positive
Perfect smartphone.READ MORE,positive
Just awesomeREAD MORE,positive
Very good product in this priceREAD MORE,positive
GoodREAD MORE,positive
Very niceREAD MORE,positive
this mobile is very good product  there perfomance are  good  all types are right but camera are clear but not smoothREAD MORE,positive
goodREAD MORE,positive
PerfectREAD MORE,positive
GoodREAD MORE,positive
SuperREAD MORE,positive
This is the best phone available in market at this price point.READ MORE,positive
Nice budget friendly phone.READ MORE,negative
Super exelantREAD MORE,positive
Not bad 😔 but camer quality is lowREAD MORE,negative
NOT GOOD HEAARINGVOICE IE TOO LOWREAD MORE,negative
Good productREAD MORE,positive
Good  product 👏READ MORE,positive
Back should be metallicREAD MORE,negative
Very good 😊😊READ MORE,positive
"Worst product, waste of money, battery quickly down, hanging problem frequently, chose other model is best, don't buy those modelREAD MORE",negative
Nice Budget Mobile 👍READ MORE,positive
GoodREAD MORE,positive
Very bad 😞😞READ MORE,negative
GoodREAD MORE,positive
Wonderful Samsung Mobile. Must Buy 😊READ MORE,positive
GoodREAD MORE,positive
NiceREAD MORE,positive
"Nice product, thanks to flipkartREAD MORE",positive
Good productsI love this phoneREAD MORE,positive
Very good productREAD MORE,positive
OkREAD MORE,positive
Super very niceREAD MORE,positive
Not to good waste of moneyREAD MORE,negative
